Tarih,TP_KREHACBS_A12
2014-06-01,8024424.0
2014-07-01,8046312.0
2014-08-01,8011465.0
2014-09-01,7994009.0
2014-10-01,7823388.0
2014-11-01,7713068.0
2014-12-01,7621487.0
2015-01-01,8021663.0
2015-02-01,7998668.0
2015-03-01,7958265.0
2015-04-01,7967896.0
2015-05-01,7978816.0
2015-06-01,7996971.0
2015-07-01,8074739.0
2015-08-01,8227242.0
2015-09-01,8380354.0
2015-10-01,8505279.0
2015-11-01,8567382.0
2015-12-01,8805010.0
2016-01-01,8834738.0
2016-02-01,8858435.0
2016-03-01,8848957.0
2016-04-01,8895645.0
2016-05-01,9090115.0
2016-06-01,9394997.0
2016-07-01,9514444.0
2016-08-01,9795938.0
2016-09-01,10071692.0
2016-10-01,10353194.0
2016-11-01,10782320.0
2016-12-01,10470084.0
2017-01-01,10787940.0
2017-02-01,10771590.0
2017-03-01,11027814.0
2017-04-01,11241764.0
2017-05-01,11678430.0
2017-06-01,12020109.0
2017-07-01,12205403.0
2017-08-01,12770197.0
2017-09-01,13170212.0
2017-10-01,13839027.0
2017-11-01,14562949.0
2017-12-01,16169196.0
2018-01-01,16131135.0
2018-02-01,16284341.0
2018-03-01,16636381.0
2018-04-01,17064632.0
2018-05-01,17252345.0
2018-06-01,17764400.0
2018-07-01,18107468.0
2018-08-01,18839131.0
2018-09-01,19369386.0
2018-10-01,19447964.0
2018-11-01,20127423.0
2018-12-01,20075726.0
2019-01-01,20137661.0
2019-02-01,20314397.0
2019-03-01,20757976.0
2019-04-01,20844527.0
2019-05-01,20324404.0
2019-06-01,20536211.0
2019-07-01,20062603.0
2019-08-01,19985748.0
2019-09-01,19870637.0
2019-10-01,19853835.0
2019-11-01,19775812.0
2019-12-01,19832013.0
2020-01-01,19682762.0
2020-02-01,19530577.0
2020-03-01,19397715.0
2020-04-01,19280194.0
2020-05-01,19424684.0
2020-06-01,19606982.0
2020-07-01,19758672.0
2020-08-01,19776416.0
2020-09-01,19891028.0
2020-10-01,19923741.0
2020-11-01,19862528.0
2020-12-01,19849635.0
2021-01-01,19659866.0
2021-02-01,19493920.0
2021-03-01,19566642.0
2021-04-01,19466248.0
2021-05-01,19356836.0
2021-06-01,19338389.0
2021-07-01,19403568.0
2021-08-01,19434097.0
2021-09-01,19726502.0
2021-10-01,20099404.0
2021-11-01,20678303.0
2021-12-01,21026902.0
2022-01-01,20954216.0
2022-02-01,20920110.0
2022-03-01,21090495.0
2022-04-01,21087921.0
2022-05-01,21407924.0
2022-06-01,21791594.0
2022-07-01,22348433.0
2022-08-01,23195018.0
2022-09-01,24123244.0
2022-10-01,25095967.0
2022-11-01,26213725.0
2022-12-01,27432184.0
2023-01-01,27922470.0
2023-02-01,28135861.0
2023-03-01,28652770.0
2023-04-01,29162692.0
2023-05-01,29929531.0
2023-06-01,31420088.0
2023-07-01,31960946.0
2023-08-01,32319697.0
2023-09-01,32798115.0
2023-10-01,33370134.0
2023-11-01,34582545.0
2023-12-01,35583494.0
2024-01-01,35635248.0
2024-02-01,35972227.0
2024-03-01,36623083.0
2024-04-01,37252833.0
2024-05-01,37493592.0
2024-06-01,37811375.0
2024-07-01,38603034.0
2024-08-01,39513607.0
2024-09-01,40826990.0
2024-10-01,40730865.0
2024-11-01,40992674.0
2024-12-01,41768323.0
2025-01-01,42233030.0
2025-02-01,43270372.0
2025-03-01,44996218.0
2025-04-01,46919392.0
2025-05-01,50940562.0
2025-06-01,50344344.0
2025-07-01,50670415.0
2025-08-01,52600186.0
