Tarih,TP_IYAW2_S07_X
2014-10-01,2091.0
2014-11-01,2083.0
2014-12-01,2115.0
2015-01-01,2066.0
2015-02-01,2078.0
2015-03-01,2111.0
2015-04-01,2067.0
2015-05-01,2118.0
2015-06-01,2154.0
2015-07-01,2106.0
2015-08-01,2097.0
2015-09-01,2107.0
2015-10-01,2086.0
2015-11-01,2094.0
2015-12-01,2095.0
2016-01-01,2025.0
2016-02-01,2041.0
2016-03-01,2033.0
2016-04-01,2051.0
2016-05-01,2038.0
2016-06-01,2048.0
2016-07-01,2015.0
2016-08-01,2030.0
2016-09-01,2012.0
2016-10-01,1990.0
2016-11-01,2025.0
2016-12-01,2021.0
2017-01-01,2007.0
2017-02-01,2015.0
2017-03-01,2027.0
2017-04-01,1963.0
2017-05-01,2062.0
2017-06-01,2057.0
2017-07-01,2050.0
2017-08-01,2039.0
2017-09-01,2038.0
2017-10-01,2024.0
2017-11-01,2020.0
2017-12-01,2023.0
2018-01-01,2012.0
2018-02-01,2039.0
2018-03-01,2034.0
2018-04-01,2017.0
2018-05-01,2067.0
2018-06-01,2020.0
2018-07-01,1993.0
2018-08-01,1999.0
2018-09-01,2009.0
2018-10-01,2008.0
2018-11-01,2005.0
2018-12-01,2010.0
2019-01-01,1665.0
2019-02-01,1689.0
2019-03-01,1670.0
2019-04-01,1648.0
2019-05-01,1644.0
2019-06-01,1656.0
2019-07-01,1649.0
2019-08-01,1719.0
2019-09-01,1717.0
2019-10-01,1697.0
2019-11-01,1715.0
2019-12-01,1720.0
2020-01-01,1698.0
2020-02-01,1735.0
2020-03-01,1730.0
2020-04-01,1588.0
2020-05-01,1624.0
2020-06-01,1632.0
2020-07-01,1629.0
2020-08-01,1670.0
2020-09-01,1649.0
2020-10-01,1633.0
2020-11-01,1628.0
2020-12-01,1649.0
2021-01-01,1620.0
2021-02-01,1686.0
2021-03-01,1703.0
2021-04-01,1640.0
2021-05-01,1671.0
2021-06-01,1678.0
2021-07-01,1619.0
2021-08-01,1664.0
2021-09-01,1705.0
2021-10-01,1647.0
2021-11-01,1677.0
2021-12-01,1683.0
2022-01-01,1643.0
2022-02-01,1648.0
2022-03-01,1685.0
2022-04-01,1635.0
2022-05-01,1672.0
2022-06-01,1692.0
2022-07-01,1640.0
2022-08-01,1683.0
2022-09-01,1682.0
2022-10-01,1637.0
2022-11-01,1660.0
2022-12-01,1659.0
2023-01-01,1669.0
2023-02-01,1616.0
2023-03-01,1662.0
2023-04-01,1623.0
2023-05-01,1664.0
2023-06-01,1684.0
2023-07-01,1661.0
2023-08-01,1655.0
2023-09-01,1661.0
2023-10-01,1619.0
2023-11-01,1679.0
2023-12-01,1657.0
2024-01-01,1636.0
2024-02-01,1645.0
2024-03-01,1660.0
2024-04-01,1625.0
2024-05-01,1702.0
2024-06-01,1669.0
2024-07-01,1688.0
2024-08-01,1691.0
2024-09-01,1697.0
2024-10-01,1699.0
2024-11-01,1682.0
2024-12-01,1684.0
2025-01-01,1653.0
2025-02-01,1678.0
2025-03-01,1672.0
2025-04-01,1648.0
2025-05-01,1765.0
2025-06-01,1764.0
2025-07-01,1744.0
2025-08-01,1757.0
2025-09-01,1737.0
