Tarih,TP_IYAW2_S20_X
2014-10-01,2052.0
2014-11-01,2049.0
2014-12-01,2081.0
2015-01-01,2026.0
2015-02-01,2045.0
2015-03-01,2075.0
2015-04-01,2033.0
2015-05-01,2096.0
2015-06-01,2131.0
2015-07-01,2063.0
2015-08-01,2061.0
2015-09-01,2070.0
2015-10-01,2055.0
2015-11-01,2058.0
2015-12-01,2056.0
2016-01-01,1990.0
2016-02-01,2008.0
2016-03-01,2016.0
2016-04-01,2017.0
2016-05-01,2012.0
2016-06-01,2019.0
2016-07-01,2011.0
2016-08-01,2012.0
2016-09-01,1988.0
2016-10-01,1975.0
2016-11-01,1998.0
2016-12-01,2003.0
2017-01-01,1985.0
2017-02-01,1999.0
2017-03-01,2020.0
2017-04-01,1942.0
2017-05-01,2048.0
2017-06-01,2044.0
2017-07-01,2028.0
2017-08-01,2021.0
2017-09-01,2026.0
2017-10-01,2021.0
2017-11-01,2015.0
2017-12-01,2012.0
2018-01-01,2000.0
2018-02-01,2026.0
2018-03-01,2015.0
2018-04-01,2006.0
2018-05-01,2057.0
2018-06-01,2006.0
2018-07-01,1982.0
2018-08-01,1993.0
2018-09-01,1995.0
2018-10-01,2006.0
2018-11-01,2001.0
2018-12-01,1987.0
2019-01-01,1672.0
2019-02-01,1685.0
2019-03-01,1674.0
2019-04-01,1672.0
2019-05-01,1653.0
2019-06-01,1651.0
2019-07-01,1646.0
2019-08-01,1727.0
2019-09-01,1731.0
2019-10-01,1725.0
2019-11-01,1710.0
2019-12-01,1726.0
2020-01-01,1696.0
2020-02-01,1721.0
2020-03-01,1738.0
2020-04-01,1626.0
2020-05-01,1661.0
2020-06-01,1670.0
2020-07-01,1661.0
2020-08-01,1696.0
2020-09-01,1672.0
2020-10-01,1654.0
2020-11-01,1645.0
2020-12-01,1662.0
2021-01-01,1631.0
2021-02-01,1680.0
2021-03-01,1703.0
2021-04-01,1658.0
2021-05-01,1685.0
2021-06-01,1684.0
2021-07-01,1609.0
2021-08-01,1665.0
2021-09-01,1694.0
2021-10-01,1669.0
2021-11-01,1674.0
2021-12-01,1696.0
2022-01-01,1662.0
2022-02-01,1646.0
2022-03-01,1690.0
2022-04-01,1642.0
2022-05-01,1667.0
2022-06-01,1703.0
2022-07-01,1634.0
2022-08-01,1677.0
2022-09-01,1676.0
2022-10-01,1652.0
2022-11-01,1669.0
2022-12-01,1670.0
2023-01-01,1672.0
2023-02-01,1600.0
2023-03-01,1648.0
2023-04-01,1635.0
2023-05-01,1673.0
2023-06-01,1701.0
2023-07-01,1670.0
2023-08-01,1659.0
2023-09-01,1678.0
2023-10-01,1652.0
2023-11-01,1683.0
2023-12-01,1661.0
2024-01-01,1654.0
2024-02-01,1654.0
2024-03-01,1657.0
2024-04-01,1641.0
2024-05-01,1712.0
2024-06-01,1668.0
2024-07-01,1694.0
2024-08-01,1697.0
2024-09-01,1695.0
2024-10-01,1698.0
2024-11-01,1691.0
2024-12-01,1679.0
2025-01-01,1650.0
2025-02-01,1675.0
2025-03-01,1672.0
2025-04-01,1644.0
2025-05-01,1781.0
2025-06-01,1775.0
2025-07-01,1757.0
2025-08-01,1760.0
2025-09-01,1749.0
